place,title,time,pay,date
인천 서구, 더본코리아 홍콩반점0410 인천청라점,21:00~05:00,"월급2,000,000",3시간전
인천 서구, 더본코리아 홍콩반점0410 인천청라점,11:00~21:00,"월급1,900,000",3시간전
인천 서구, 더본코리아 홍콩반점0410 인천청라점,12:00~21:00,"시급8,720",3시간전
경기 시흥시, 더본코리아 역전우동0410 시흥배곧신,12:00~15:00,"시급8,720",3시간전
전북 익산시, 롤링파스타 익산영등점,10:30~21:30,"월급2,150,000",3시간전
경기 하남시, 롤링파스타 미사강변점,10:00~21:00,"월급2,400,000",3시간전
경기 성남시, 더본코리아 한신포차 서현본점,18:00~23:00,"시급8,720",3시간전
서울 종로구, 더본코리아 롤링파스타 대학로점,10:00~21:00,"월급2,350,000",3시간전
울산 남구, 더본코리아 리춘시장 울산삼산점,17:00~05:00,"월급2,400,000",3시간전
경남 창원시, 더본코리아 리춘시장 창원봉곡점,18:00~03:00,"시급8,800",3시간전
경기 안산시, 더본코리아 롤링파스타 안산중앙점,시간협의,"월급2,650,000",3시간전
경기 시흥시, 더본코리아 롤링파스타 시흥은계점,18:00~22:00,"시급9,000",3시간전
경기 용인시, 새마을식당 용인죽전점,11:00~16:00,"시급9,000",3시간전
서울 강서구, 더본코리아 인생설렁탕 발산역점,12:00~17:00,"시급8,720",3시간전
서울 은평구, 더본코리아 홍콩반점0410 응암역점,10:00~22:00,"월급2,300,000",3시간전
경기 안양시, 인생설렁탕 평촌점,10:00~21:30,"월급2,400,000",3시간전
경기 안양시, 인생설렁탕 평촌점,10:00~21:30,"월급2,400,000",3시간전
전북 전주시, 더본코리아 한신포차 전북대점,19:00~06:00,"월급2,700,000",3시간전
경기 시흥시, 더본코리아 롤링파스타 시흥은계점,10:00~22:00,"월급2,200,000",3시간전
서울 종로구, 인생설렁탕 종각역점,10:00~22:00,"월급2,300,000",3시간전
서울 서초구, 더본코리아 홍콩반점0410 서초역점,09:30~21:30,"일급100,000",3시간전
경기 수원시, 인생설렁탕 수원인계점,10:00~19:00,"월급2,100,000",3시간전
경기 수원시, 인생설렁탕 수원인계점,10:00~22:00,"월급2,700,000",3시간전
경기 성남시, 홍콩반점0410 모란시장점,12:00~15:00,"시급8,720",3시간전
서울 은평구, 더본코리아 홍콩반점0410 응암역점,10:00~22:00,"월급2,300,000",3시간전
서울 전체, 더본코리아 막이오름 가로수길본점,13:00~23:00,"월급2,400,000",3시간전
서울 은평구, 더본코리아 홍콩반점0410 응암역점,10:00~22:00,"월급2,300,000",3시간전
서울 전체, 더본코리아 막이오름 가로수길본점,13:00~23:00,"월급2,400,000",3시간전
전남 순천시, 롤링파스타 순천연향점,10:00~21:30,"월급2,500,000",3시간전
광주 서구, 더본코리아 새마을식당 광주금호점,시간협의,"시급8,720",3시간전
전남 순천시, 롤링파스타 순천연향점,10:00~21:30,"월급2,500,000",3시간전
서울 강남구, 더본코리아 인생설렁탕 논현지점,10:30~22:30,"월급2,446,660",3시간전
경남 사천시, 더본코리아 한신포차 사천벌리점,18:00~02:00,"시급8,720",4시간전
경기 용인시, 한신포차 기흥구청점,18:30~23:30,"시급8,720",4시간전
서울 강동구, 더본코리아 홍콩반점0410 상일동역점,10:00~22:00,"월급2,500,000",5시간전
경기 고양시, 더본코리아 홍콩반점0410 일산후곡점,10:00~22:00,"월급2,550,000",6시간전
경기 용인시, 더본코리아 리춘시장 용인역북점,17:00~22:00,"시급8,720",7시간전
경기 용인시, 더본코리아 리춘시장 용인역북점,17:00~03:00,"월급2,200,000",7시간전
경북 포항시, 더본코리아 홍콩반점0410 포항이동점,시간협의,"월급2,500,000",8시간전
경북 포항시, 더본코리아 홍콩반점0410 포항이동점,시간협의,"월급2,500,000",8시간전
대구 전체, 더본코리아 홍콩반점0410 대구월성점,13:00~15:00,"시급8,720",8시간전
경북 구미시, 한신포차 구미옥계점,20:00~24:00,"시급8,720",9시간전
경북 구미시, 한신포차 구미옥계점,18:00~04:00,"월급2,300,000",9시간전
경기 수원시, 인생설렁탕 수원인계점,10:00~19:00,"월급2,100,000",9시간전
경기 시흥시, 더본코리아 새마을식당 시흥은계점,10:00~10:00,"월급2,500,000",9시간전
서울 광진구, 더본코리아 홍콩반점0410 건대입구역,11:00~23:00,"월급2,350,000",10시간전
경기 시흥시, 더본코리아 역전우동0410 시흥배곧신,12:00~15:00,"시급8,720",10시간전
경남 양산시, 홍콩반점0410 양산역점,10:00~22:00,"월급2,400,000",10시간전
서울 강남구, 더본코리아 성성식당 역삼지점,09:30~15:00,"시급8,720",11시간전
서울 강서구, 더본코리아 홍콩반점0410 발산역점,11:00~15:00,"시급9,000",11시간전
서울 강서구, 더본코리아 홍콩반점0410 발산역점,11:00~15:00,"시급9,000",11시간전
서울 강서구, 더본코리아 홍콩반점0410 발산역점,11:00~15:00,"시급9,000",11시간전
서울 강서구, 더본코리아 홍콩반점0410 발산역점,11:00~15:00,"시급9,000",11시간전
경기 안산시, 홍콩반점0410 안산해양로점,10:00~21:30,"월급2,600,000",12시간전
인천 부평구, 더본코리아 롤링파스타 부평로데오점,10:00~22:00,"월급2,600,000",13시간전
경북 포항시, 더본코리아 백스비어 포항창포점,시간협의,"시급8,720",18시간전
서울 관악구, 홍콩반점0410 관악난곡점,10:00~22:00,"월급2,300,000",21시간전
충남 천안시, 롤링파스타 이마트천안점,시간협의,"시급9,000",21시간전
충남 천안시, 롤링파스타 이마트천안점,10:30~21:30,"월급2,500,000",23시간전
서울 용산구, 더본코리아 홍콩반점0410 한남점,10:00~22:00,"월급2,700,000",23시간전
제주 제주시, 더본코리아 본가 제주아라점,18:30~22:00,"시급8,720",04/04
서울 강서구, 더본코리아 인생설렁탕 발산역점,12:00~17:00,"시급8,720",04/04
부산 동래구, 더본코리아 홍콩반점0410 부산사직점,11:00~16:00,"시급8,720",04/04
서울 전체, 홍콩반점0410 약수역점,10:00~22:00,"월급2,700,000",04/04
강원 원주시, 롤링파스타 원주단계점,10:00~22:00,"월급2,450,000",04/04
강원 원주시, 롤링파스타 원주단계점,10:00~22:00,"월급2,450,000",04/04
강원 원주시, 더본코리아 홍콩반점0410 원주단계점,10:00~22:00,"월급2,500,000",04/04
서울 용산구, 더본코리아 홍콩반점0410 문배지점,10:30~20:30,"월급2,450,000",04/04
강원 원주시, 홍콩반점0410 원주단구점,10:00~21:00,"월급2,100,000",04/04
강원 원주시, 홍콩반점0410 원주단구점,10:00~21:00,"월급2,100,000",04/04
전북 전주시, 더본코리아 한신포차 전북도청점,22:00~08:00,"월급2,400,000",04/04
대구 전체, 더본코리아 홍콩반점0410 대구월성점,10:00~21:00,"월급2,400,000",04/04
부산 전체, 더본코리아 홍콩반점0410 부산영도대,시간협의,"월급2,300,000",04/04
경남 창원시, 롤링파스타 마산합성점,10:30~21:30,"시급8,720",04/04
대구 동구, 더본코리아 홍콩반점0410 대구신서혁,10:00~22:00,"월급2,400,000",04/04
경기 전체, 인생설렁탕 평촌점,10:00~21:30,"월급2,400,000",04/04
서울 강남구, 더본코리아 인생설렁탕 논현지점,10:30~22:30,"월급2,446,660",04/04
충북 청주시, 홍콩반점0410 충북대중문점,10:30~21:30,"월급2,350,000",04/04
광주 서구, 더본코리아 새마을식당 광주금호점,시간협의,"시급8,720",04/04
대구 달성군, 홍콩반점0410 대구달성테크노점,16:30~22:00,"시급8,720",04/03
경남 창원시, 더본코리아 홍콩반점0410 창원시티세,10:30~13:30,"시급8,720",04/03
서울 강남구, 더본코리아 인생설렁탕 논현지점,10:30~22:30,"월급2,446,660",04/03
서울 송파구, 홍콩반점0410 잠실장미상가점,10:00~22:00,"월급2,700,000",04/03
경기 수원시, 더본코리아 홍콩반점0410 수원역점,10:00~15:00,"시급8,720",04/03
서울 강북구, 한신포차 미아사거리역점,15:30~23:30,"시급8,720",04/03
대구 수성구, 한신포차 대구시지점,시간협의,"월급2,300,000",04/03
부산 해운대, 더본코리아 홍콩반점0410 해운대역점,11:00~21:30,"월급2,400,000",04/03
부산 해운대, 더본코리아 홍콩반점0410 해운대역점,11:00~21:30,"시급8,720",04/03
서울 강동구, 더본코리아 홍콩반점0410 상일동역점,10:00~22:00,"월급2,500,000",04/03
서울 송파구, 홍콩반점0410 잠실장미상가점,10:00~22:00,"월급2,700,000",04/03
서울 광진구, 더본코리아 홍콩반점0410 건대입구역,11:00~23:00,"월급2,350,000",04/03
부산 수영구, 더본코리아 홍콩반점0410 부산수영점,11:00~21:30,"월급2,300,000",04/03
부산 수영구, 더본코리아 홍콩반점0410 부산수영점,11:00~21:30,"월급2,300,000",04/03
경기 수원시, 막이오름 수원역점,17:30~22:00,"시급10,000",04/03
서울 전체, 홍콩반점0410 약수역점,10:00~22:00,"월급2,700,000",04/03
서울 송파구, 홍콩반점0410 잠실장미상가점,10:00~22:00,"월급2,700,000",04/03
경기 남양주, 더본코리아 홍콩반점0410 남양주별내,18:00~21:30,"시급9,000",04/03
부산 남구, 롤링파스타 부산경성대점,10:30~21:30,"월급2,500,000",04/03
경기 광명시, 더본코리아 홍콩반점0410 광명철산점,10:30~14:00,"시급8,720",04/03
부산 동래구, 더본코리아 홍콩반점0410 부산사직점,11:00~16:00,"시급8,720",04/03
경기 용인시, 더본코리아 홍콩반점0410 수지구청점,10:00~21:00,"월급2,550,000",04/03
부산 중구, 롤링파스타 부산남포점,11:00~21:30,"시급9,000",04/03
광주 동구, 역전우동0410 광주충장로점,시간협의,"월급2,300,000",04/03
경남 김해시, 더본코리아 홍콩반점0410 김해장유점,15:30~22:00,"시급8,720",04/03
서울 강서구, 더본코리아 홍콩반점0410 까치산역점,10:30~22:30,"월급2,600,000",04/03
서울 용산구, 더본코리아 홍콩반점0410 문배지점,10:30~20:30,"월급2,450,000",04/03
강원 원주시, 더본코리아 홍콩반점0410 원주단계점,10:00~22:00,"월급2,500,000",04/03
강원 원주시, 롤링파스타 원주단계점,10:00~22:00,"월급2,450,000",04/03
대구 수성구, 새마을식당 대구범어점,19:00~06:00,"시급8,720",04/03
서울 도봉구, 홍콩반점0410 창동역점,10:00~22:00,"월급2,200,000",04/03
서울 도봉구, 홍콩반점0410 창동역점,10:00~22:00,"월급2,200,000",04/03
서울 도봉구, 홍콩반점0410 창동역점,10:00~22:00,"월급2,200,000",04/03
경남 창원시, 더본코리아 새마을식당 진해석동점,18:00~02:00,"시급8,800",04/03
충북 청주시, 더본코리아 새마을식당 청주용암점,시간협의,"월급2,450,000",04/03
부산 동래구, 더본코리아 홍콩반점0410 부산사직점,11:00~16:00,"시급8,720",04/02
광주 서구, 더본코리아 새마을식당 광주금호점,시간협의,"시급8,720",04/02
부산 부산진, 더본코리아 한신포차 서면중앙점,시간협의,"월급2,200,000",04/02
충남 아산시, 새마을식당 아산신용화점,18:30~23:30,"시급9,000",04/02
전남 순천시, 더본코리아 백스비어 순천조례점,18:00~03:00,"시급10,000",04/02
충남 아산시, 더본코리아 한신포차 아산신용화점,21:00~04:00,"시급9,000",04/02
대전 중구, 더본코리아 미정국수0410 대전은행점,17:30~08:30,"시급10,000",04/02
서울 송파구, 홍콩반점0410 잠실장미상가점,10:00~22:00,"월급2,700,000",04/02
광주 서구, 더본코리아 새마을식당 광주금호점,시간협의,"시급8,720",04/02
전북 전주시, 롤링파스타 전주객사점,10:00~21:30,"월급2,300,000",04/02
서울 용산구, 더본코리아 홍콩반점0410 문배지점,10:30~20:30,"월급2,450,000",04/02
경남 창원시, 더본코리아 홍콩반점0410 창원어반브,17:30~20:30,"시급8,720",04/02
서울 강남구, 더본코리아 새마을식당 압구정역점,16:30~22:30,"시급8,720",04/02
부산 전체, 더본코리아 홍콩반점0410 부산영도대,시간협의,"월급2,300,000",04/02
서울 종로구, 더본코리아 롤링파스타 대학로점,10:00~21:00,"월급2,350,000",04/02
대구 중구, 롤링파스타 대구동성로점,시간협의,"시급9,000",04/02
전북 군산시, 롤링파스타 군산수송점,시간협의,"시급8,720",04/02
서울 중랑구, 홍콩반점0410 상봉역점,10:30~21:30,"월급2,600,000",04/02
서울 용산구, 더본코리아 홍콩반점0410 한남점,10:00~22:00,"월급2,700,000",04/01
대구 달서구, 롤링파스타 대구월성점,12:00~15:00,"시급8,720",04/01
인천 서구, 더본코리아 홍콩반점0410 인천서구청,11:00~21:00,"월급1,900,000",04/01
부산 해운대, 더본코리아 홍콩반점0410 해운대역점,11:00~21:30,"시급8,720",04/01
부산 해운대, 더본코리아 홍콩반점0410 해운대역점,11:00~21:30,"월급2,400,000",04/01
광주 광산구, 더본코리아 새마을식당 광주첨단점,11:00~11:00,"월급2,500,000",04/01
서울 동대문, 역전우동0410 회기역점,10:00~22:00,"월급2,400,000",04/01
경기 고양시, 더본코리아 본가 일산탄현점,10:00~22:00,"시급9,000",04/01
